GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MISSION_INT,VISIT_AREA_NM,DGSTFN
여,20.0,2,3,1,7,4,3,2,6,1,21,하이 쓰리 파인즈,5.0
여,20.0,2,3,1,7,4,3,2,6,1,21,2리 식당,4.0
남,20.0,4,2,3,5,4,5,5,5,2,1,천안 고속버스터미널,5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,서울고속버스터미널(경부),5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,애슐리 퀸즈 뉴코아 강남점,5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,신세계 팩토리 스토어 강남점,5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,한가람 문구 반포 본점,5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,신세계백화점 강남점,5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,고투몰,5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,반포 한강공원,5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,서울고속버스터미널(경부),5.0
남,20.0,4,2,3,5,4,5,5,5,2,1,천안 고속버스터미널,5.0
남,30.0,2,2,2,2,3,3,4,3,2,12,석천 가든,4.0
남,30.0,2,2,2,2,3,3,4,3,2,12,포천아트밸리,4.0
남,30.0,2,2,2,2,3,3,4,3,2,12,비둘기낭폭포,4.0
남,30.0,2,2,2,2,3,3,4,3,2,12,산정호수,4.0
남,30.0,2,2,2,2,3,3,4,3,2,12,무임의,5.0
남,30.0,1,1,2,2,2,2,4,2,2,1,현대 프리미엄 아울렛 스페이스 원,5.0
남,30.0,1,1,2,2,2,2,4,2,2,1,고재와 옹기의 만남,5.0
남,30.0,1,1,2,2,2,2,4,2,2,1,친척 집,5.0
남,30.0,1,1,2,2,2,2,4,2,2,1,묘적사계곡,5.0
남,30.0,1,1,2,2,2,2,4,2,2,1,묘적사,5.0
남,30.0,1,1,2,2,2,2,4,2,2,1,교감 막국수,5.0
남,20.0,5,4,5,5,5,5,4,6,3,3,홈플러스 익스프레스 북변점,5.0
남,20.0,5,4,5,5,5,5,4,6,3,3,할리스 김포한강 생태공원점,5.0
남,20.0,5,4,5,5,5,5,4,6,3,3,김포한강야생조류생태공원,5.0
남,20.0,5,4,5,5,5,5,4,6,3,3,한국야생조류보호 협회,5.0
남,20.0,5,4,5,5,5,5,4,6,3,3,피자 아볼로 김포점,5.0
남,60.0,2,1,1,1,1,2,1,7,8,4,밥상편지,5.0
남,60.0,2,1,1,1,1,2,1,7,8,4,인천도시 역사관,5.0
남,60.0,2,1,1,1,1,2,1,7,8,4,G 타워,5.0
남,60.0,2,1,1,1,1,2,1,7,8,4,채드윅 송도 국제 학교,5.0
남,60.0,2,1,1,1,1,2,1,7,8,4,NC 큐브 커넬워크 겨울 동,3.0
남,40.0,2,2,6,1,2,6,2,6,8,6,천안아산역,4.0
남,40.0,2,2,6,1,2,6,2,6,8,6,수서역,5.0
남,40.0,2,2,6,1,2,6,2,6,8,6,에그 슬럿 코엑스점,5.0
남,40.0,2,2,6,1,2,6,2,6,8,6,코엑스 C 홀,5.0
남,40.0,2,2,6,1,2,6,2,6,8,6,코엑스,4.0
남,40.0,2,2,6,1,2,6,2,6,8,6,웰빙 쌀빵,3.0
남,40.0,2,2,6,1,2,6,2,6,8,6,어니언 안국점,4.0
남,40.0,2,2,6,1,2,6,2,6,8,6,본궁,5.0
남,40.0,2,2,6,1,2,6,2,6,8,6,롯데시티 호텔 마포,5.0
남,40.0,2,2,6,1,2,6,2,6,8,6,롯데시티 호텔 마포,5.0
남,40.0,2,2,6,1,2,6,2,6,8,6,롯데시티 호텔 마포,5.0
남,40.0,2,2,6,1,2,6,2,6,8,6,백채김치찌개 합정점,5.0
남,40.0,2,2,6,1,2,6,2,6,8,6,서울역,5.0
남,30.0,4,6,2,7,2,1,1,6,1,6,수원 KT 소닉붐 아레나,4.0
남,30.0,4,6,2,7,2,1,1,6,1,6,피자 먹다 금곡점,3.0
남,30.0,4,6,2,7,2,1,1,6,1,6,사당역 사거리,4.0
남,30.0,4,6,2,7,2,1,1,6,1,6,사당역 사거리,4.0
여,30.0,4,4,5,4,4,4,3,5,6,1,김포공항역 공항철도,4.0
여,30.0,4,4,5,4,4,4,3,5,6,1,남산 둘레길,5.0
여,30.0,4,4,5,4,4,4,3,5,6,1,하우스,5.0
여,30.0,4,4,5,4,4,4,3,5,6,1,타임스퀘어,4.0
여,20.0,2,3,4,2,3,3,4,6,3,4,명현만 간장게장 무한리필 합정점,5.0
여,20.0,2,3,4,2,3,3,4,6,3,4,올에 무스,4.0
여,20.0,2,3,4,2,3,3,4,6,3,4,카페 솔트,4.0
여,20.0,2,3,4,2,3,3,4,6,3,4,벌투 인더스트리얼 철산 로데오점,4.0
남,20.0,4,4,3,5,5,5,3,3,2,23,녹사평역 6호선,5.0
남,20.0,4,4,3,5,5,5,3,3,2,23,롸카두들 내슈빌 핫치킨 이태원점,5.0
남,20.0,4,4,3,5,5,5,3,3,2,23,무진장,5.0
남,20.0,4,4,3,5,5,5,3,3,2,23,몬드리안 서울 이태원,5.0
남,20.0,4,4,3,5,5,5,3,3,2,23,라플랑끄,5.0
남,20.0,4,4,3,5,5,5,3,3,2,23,몬드리안 서울 이태원,5.0
남,20.0,4,4,3,5,5,5,3,3,2,23,쏭타이 이태원점,4.0
남,20.0,4,4,3,5,5,5,3,3,2,23,놀숲 이태원점,5.0
남,20.0,4,4,3,5,5,5,3,3,2,23,로컬 빌라 베이글,4.0
남,20.0,4,4,3,5,5,5,3,3,2,23,이태원역 6호선,4.0
남,20.0,4,4,3,5,5,5,3,3,2,23,사당역 2호선,4.0
남,20.0,6,2,2,2,6,2,2,2,4,6,구로디지털단지역 2호선,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,상동역 7호선,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,통통 왕돈가스 상동 직영점,4.0
남,20.0,6,2,2,2,6,2,2,2,4,6,상동호수 공원,3.0
남,20.0,6,2,2,2,6,2,2,2,4,6,포스터 호텔,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,부천아트 벙커 B39,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,이마트 중동점,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,부천 시청,2.0
남,20.0,6,2,2,2,6,2,2,2,4,6,홈플러스 부천 상동점,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,포스터 호텔,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,현대백화점 유플렉스 중동점,2.0
남,20.0,6,2,2,2,6,2,2,2,4,6,현대백화점 중동점,4.0
남,20.0,6,2,2,2,6,2,2,2,4,6,안중근공원,3.0
남,20.0,6,2,2,2,6,2,2,2,4,6,한국만화 박물관,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,CGV 소풍,1.0
남,20.0,6,2,2,2,6,2,2,2,4,6,피자몰 뉴코아 부천점,4.0
남,20.0,6,2,2,2,6,2,2,2,4,6,CGV 소풍,5.0
남,20.0,6,2,2,2,6,2,2,2,4,6,구로디지털단지역 2호선,5.0
여,30.0,3,1,2,2,2,6,4,2,4,3,남문 통닭 수원 본점,4.0
여,30.0,3,1,2,2,2,6,4,2,4,3,수원 화성 박물관,5.0
여,30.0,3,1,2,2,2,6,4,2,4,3,부터(Booter),5.0
여,30.0,3,1,2,2,2,6,4,2,4,3,봉주르 61-2(옷 가게),3.0
여,30.0,3,1,2,2,2,6,4,2,4,3,화성행궁,5.0
여,30.0,3,1,2,2,2,6,4,2,4,3,바비레드 수원점,4.0
여,30.0,3,1,2,2,2,6,4,2,4,3,일월 수목원,4.0
여,30.0,3,1,2,2,2,6,4,2,4,3,이디야커피 수원 일월공원점,4.0
여,30.0,3,1,2,2,2,6,4,2,4,3,폴 바셋 AK플라자 수원점,4.0
여,20.0,1,1,1,2,1,5,6,6,2,1,쉐이크쉑 용산점,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,아이파크몰 용산점,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,이마트 용산점,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,나인 트리 프리미어 로카우스 호텔 서울 용산,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,이 치유 여의도점,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,여의도 한강공원,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,바보,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,나인 트리 프리미어 로카우스 호텔 서울 용산,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,버드 더 카페,5.0
여,20.0,1,1,1,2,1,5,6,6,2,1,나인 트리 프리미어 로카우스 호텔 서울 용산,5.0
여,30.0,1,4,2,4,5,2,4,6,3,22,콩 카페 부천 중동점,4.0
여,30.0,1,4,2,4,5,2,4,6,3,22,부천중앙공원,4.0
여,30.0,1,4,2,4,5,2,4,6,3,22,지우네 회 포차,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,마스터 커피 가평점,1.0
남,30.0,2,2,2,3,1,4,3,6,3,2,스카이라인 짚와이어,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,남이섬,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,자라섬,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,남이섬 아리수 닭갈비,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,스타벅스 남이섬점,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,소나무집 송어회,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,캐비아 가족펜션,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,쁘띠프랑스,4.0
남,30.0,2,2,2,3,1,4,3,6,3,2,고우다,4.0
남,30.0,4,1,3,1,4,5,7,5,6,2,망우역 경의중앙선,5.0
남,30.0,4,1,3,1,4,5,7,5,6,2,부천역 1호선,5.0
남,30.0,4,1,3,1,4,5,7,5,6,2,맥도날드 부천북부역점,5.0
남,30.0,4,1,3,1,4,5,7,5,6,2,디스코 팡팡,5.0
남,30.0,4,1,3,1,4,5,7,5,6,2,캐치스톤 클라이밍 짐,5.0
남,30.0,4,1,3,1,4,5,7,5,6,2,승우 네 오리랑 돼지랑,5.0
남,30.0,4,1,3,1,4,5,7,5,6,2,부천역 1호선,5.0
남,30.0,4,1,3,1,4,5,7,5,6,2,망우역 경의중앙선,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,오 마카세오 사이 초밥 송도점,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,더 리얼 카페,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,올라 카이 송도파크호텔,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,트리플 스트리트,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,조명탄,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,올라 카이 송도파크호텔,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,송도 한옥마을,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,올라 카이 송도파크호텔,5.0
여,20.0,1,1,1,4,2,3,6,7,3,1,한남동 자리,5.0
남,40.0,1,1,4,2,2,3,7,1,3,21,파육칼,4.0
남,40.0,1,1,4,2,2,3,7,1,3,21,두물머리,4.0
남,40.0,1,1,4,2,2,3,7,1,3,21,강이다,5.0
남,20.0,4,1,1,4,4,2,6,6,3,1,이태원 우육 미엔,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,서울고속버스터미널(경부),4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,한남동 카페거리,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,현대백화점 압구정본점,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,서린 낙지,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,롯데 영 플라자 본점,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,CGV 불광,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,디스 포인트,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,카페다,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,스니커즈 언박스드 서울,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,더풋샵 미아사거리점,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,스시로 미아점,4.0
남,20.0,4,1,1,4,4,2,6,6,3,1,서울고속버스터미널(경부),4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,임진각 평화누리,5.0
여,20.0,4,3,2,4,4,3,7,7,2,21,임진각 평화 곤돌라,4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,프로방스 마을,2.0
여,20.0,4,3,2,4,4,3,7,7,2,21,말똥 도넛 파주점,4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,한 끼 두 끼,5.0
여,20.0,4,3,2,4,4,3,7,7,2,21,운정 호수 공원,4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,파크뷰 테라스,4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,운정 호수 공원,4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,파크뷰 테라스,4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,파주 프리미엄 아울렛,4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,헤이리 예술마을,4.0
여,20.0,4,3,2,4,4,3,7,7,2,21,일산 호수공원,4.0
여,30.0,3,4,2,4,4,4,4,5,7,9,송도 달빛축제공원,4.0
여,30.0,3,4,2,4,4,4,4,5,7,9,포레스트아웃팅스 송도점,4.0
여,20.0,1,1,3,1,5,6,2,7,5,22,용산역,3.0
여,20.0,1,1,3,1,5,6,2,7,5,22,장교숙소 5단지(용산공원 반환부지),5.0
여,20.0,1,1,3,1,5,6,2,7,5,22,카페 후암동,4.0
여,20.0,1,1,3,1,5,6,2,7,5,22,산동 만두,5.0
여,20.0,1,1,3,1,5,6,2,7,5,22,위플 NFT 갤러리,3.0
여,20.0,1,1,3,1,5,6,2,7,5,22,용산역,5.0
여,40.0,4,3,2,4,6,2,1,5,3,6,창경궁,5.0
여,40.0,4,3,2,4,6,2,1,5,3,6,미도인 종로점,4.0
여,40.0,4,3,2,4,6,2,1,5,3,6,유니플렉스,5.0
남,40.0,2,4,2,4,6,2,2,7,7,3,청와대 본관,4.0
남,40.0,2,4,2,4,6,2,2,7,7,3,성우 육회,3.0
남,40.0,2,4,2,4,6,2,2,7,7,3,어니언 4호점,4.0
남,40.0,2,4,2,4,6,2,2,7,7,3,안산 자락길,4.0
남,20.0,4,4,4,4,4,4,4,4,1,1,대한불교조계종 봉은사,5.0
남,20.0,4,4,4,4,4,4,4,4,1,1,스타필드 코엑스몰,5.0
남,20.0,4,4,4,4,4,4,4,4,1,1,평촌역 4호선,3.0
남,20.0,4,4,4,4,4,4,4,4,1,1,동작역 9호선,3.0
남,20.0,4,4,4,4,4,4,4,4,1,1,봉은사역 9호선,3.0
남,20.0,4,4,4,4,4,4,4,4,1,1,봉은사역 9호선,3.0
남,20.0,4,4,4,4,4,4,4,4,1,1,보라매역 7호선,3.0
남,20.0,4,4,4,4,4,4,4,4,1,1,신원시장,4.0
남,20.0,4,4,4,4,4,4,4,4,1,1,두끼떡볶이 신림역점,5.0
남,20.0,4,4,4,4,4,4,4,4,1,1,타임 스트림,3.0
남,20.0,4,4,4,4,4,4,4,4,1,1,신림역 2호선,3.0
여,20.0,2,1,1,6,5,3,7,3,1,22,원주 시외버스터미널,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,수원 시외버스터미널,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,뉴에 호텔,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,금산 소금구이,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,뉴에 호텔,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,세이쥬쿠,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,류 옹,5.0
여,20.0,2,1,1,6,5,3,7,3,1,22,화성행궁,3.0
여,20.0,2,1,1,6,5,3,7,3,1,22,청년 공유 오피스,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,체리 커피 수원점,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,때지네 매우매오,5.0
여,20.0,2,1,1,6,5,3,7,3,1,22,수원 버스터미널,4.0
여,20.0,2,1,1,6,5,3,7,3,1,22,원주종합버스터미널,4.0
여,30.0,1,1,4,1,2,1,1,4,3,1,예술의전당 한가람미술관,4.0
여,30.0,1,1,4,1,2,1,1,4,3,1,봉산옥 서초동 본점,4.0
여,30.0,1,1,4,1,2,1,1,4,3,1,더 현대 서울,4.0
남,40.0,4,4,4,1,4,7,1,7,3,10,무다 이,5.0
남,40.0,4,4,4,1,4,7,1,7,3,10,다이소 가평 현리점,5.0
남,40.0,4,4,4,1,4,7,1,7,3,10,동북엘앤알 현리점,5.0
남,40.0,4,4,4,1,4,7,1,7,3,10,가평 프리미엄 키즈 풀빌라,5.0
남,40.0,4,4,4,1,4,7,1,7,3,10,이마트 포천점,5.0
남,20.0,6,2,6,4,5,4,7,5,3,5,천호동 자전거 거리,4.0
남,20.0,6,2,6,4,5,4,7,5,3,5,롯데월드타워 롯데월드몰,4.0
남,20.0,6,2,6,4,5,4,7,5,3,5,장원 닭 한 마리,4.0
여,40.0,3,3,4,5,5,6,2,2,2,5,별내 별가 남역 4호선,4.0
여,40.0,3,3,4,5,5,6,2,2,2,5,청학 밸리 리조트,4.0
여,40.0,3,3,4,5,5,6,2,2,2,5,장어 캠프,4.0
남,20.0,7,1,1,1,1,1,1,1,5,1,신세계 프리미엄 아울렛 여주,5.0
남,20.0,7,1,1,1,1,1,1,1,5,1,풍산 주유소,5.0
남,20.0,7,1,1,1,1,1,1,1,5,1,롯데리아 평택 고덕국제점,5.0
남,20.0,2,2,5,3,3,4,3,5,9,5,CU E 별내 휴게소 포천 방향점,4.0
남,20.0,2,2,5,3,3,4,3,5,9,5,가채리 54,4.0
남,20.0,2,2,5,3,3,4,3,5,9,5,가평 베이스캠프 펜션,5.0
남,20.0,2,2,5,3,3,4,3,5,9,5,두대리 용소 폭포,4.0
남,20.0,2,2,5,3,3,4,3,5,9,5,플로리,4.0
남,20.0,2,2,5,3,3,4,3,5,9,5,에이미 테이블,4.0
남,20.0,6,1,2,6,6,2,2,4,7,5,보건복지행정타운,4.0
남,20.0,6,1,2,6,6,2,2,4,7,5,크리스 월드,4.0
남,20.0,6,1,2,6,6,2,2,4,7,5,둘레길 숯불닭갈비,3.0
남,20.0,6,1,2,6,6,2,2,4,7,5,가평군 농협 하나로마트 자라점,4.0
남,20.0,6,1,2,6,6,2,2,4,7,5,크리스 월드,1.0
남,20.0,6,1,2,6,6,2,2,4,7,5,크리스 월드 수상 레저,3.0
남,20.0,6,1,2,6,6,2,2,4,7,5,코미 호미 카페,4.0
여,20.0,1,1,2,2,6,2,6,2,4,1,복 많네 해물칼국수,5.0
여,20.0,1,1,2,2,6,2,6,2,4,1,스타필드 고양,5.0
여,20.0,1,1,2,2,6,2,6,2,4,1,라이브러리 스테이 지지향,5.0
여,20.0,1,1,2,2,6,2,6,2,4,1,아시아출판문화 정보 센터 지혜의 숲 1관,5.0
여,20.0,1,1,2,2,6,2,6,2,4,1,Aat,5.0
남,30.0,1,2,1,1,1,1,4,6,3,11,미다스 호텔 리조트,5.0
남,30.0,1,2,1,1,1,1,4,6,3,11,미다스 호텔 리조트,5.0
여,60.0,2,4,6,1,2,4,2,2,3,1,축령산 자연휴양림,5.0
여,60.0,2,4,6,1,2,4,2,2,3,1,GS25 수동외방리아점,5.0
여,60.0,2,4,6,1,2,4,2,2,3,1,리하이,5.0
여,60.0,2,4,6,1,2,4,2,2,3,1,탑텐 남양주 화도 점,4.0
여,60.0,2,4,6,1,2,4,2,2,3,1,코오롱 세이브 플라자 남양주점,5.0
남,60.0,1,1,2,1,1,4,2,5,2,6,심학산 도토리 국수 본점,5.0
남,60.0,1,1,2,1,1,4,2,5,2,6,헤이리 예술마을,4.0
남,60.0,1,1,2,1,1,4,2,5,2,6,프로방스 마을,4.0
여,40.0,4,1,2,1,2,3,1,3,8,5,홀스메이트,5.0
여,40.0,4,1,2,1,2,3,1,3,8,5,어천 낚시터,5.0
여,20.0,3,6,2,6,7,5,6,6,1,6,백소장 미금역점,5.0
여,20.0,3,6,2,6,7,5,6,6,1,6,디저트 39 분당 미금점,5.0
여,20.0,3,6,2,6,7,5,6,6,1,6,수원 월드컵 경기장 보조경기장,5.0
여,20.0,3,6,2,6,7,5,6,6,1,6,울진 죽변항,5.0
여,20.0,3,6,2,6,7,5,6,6,1,6,동대문 엽기 떡볶이 분당 미금점,5.0
여,20.0,4,3,1,3,6,5,2,7,9,5,포천아트밸리,4.0
여,20.0,4,3,1,3,6,5,2,7,9,5,소문난 이동갈비,5.0
여,20.0,4,3,1,3,6,5,2,7,9,5,산정호수,3.0
여,20.0,4,3,1,3,6,5,2,7,9,5,비둘기낭폭포,5.0
여,20.0,4,3,1,3,6,5,2,7,9,5,한탄강 하늘다리,3.0
여,60.0,4,2,2,3,2,6,7,2,3,1,메가 MGC 커피 동암 남부역점,5.0
여,60.0,4,2,2,3,2,6,7,2,3,1,동대문 닭 한 마리 골목,4.0
여,60.0,4,2,2,3,2,6,7,2,3,1,송정 식당,5.0
여,60.0,4,2,2,3,2,6,7,2,3,1,매머드 익스프레스 동대문종합시장점,4.0
여,60.0,4,2,2,3,2,6,7,2,3,1,동대문종합시장 A동 상가,5.0
여,60.0,4,2,2,3,2,6,7,2,3,1,백미다 현대 시티 아울렛 동대문점,4.0
여,60.0,4,2,2,3,2,6,7,2,3,1,밀리오레,3.0
여,60.0,4,2,2,3,2,6,7,2,3,1,동대문디자인플라자,4.0
여,60.0,4,2,2,3,2,6,7,2,3,1,고투몰,5.0
여,60.0,2,2,2,2,3,3,2,6,3,2,가평 양떼목장,4.0
여,60.0,2,2,2,2,3,3,2,6,3,2,옛집,5.0
여,60.0,2,2,2,2,3,3,2,6,3,2,가평 라무 키즈 글램핑,4.0
여,60.0,2,2,2,2,3,3,2,6,3,2,가평 라무 키즈 글램핑,4.0
여,60.0,2,2,2,2,3,3,2,6,3,2,아침고요 수목원,5.0
여,40.0,2,6,2,3,2,6,2,6,8,3,3.1운동기념터 보신각 앞,5.0
여,40.0,2,6,2,3,2,6,2,6,8,3,신라스테이 광화문,4.0
여,40.0,2,6,2,3,2,6,2,6,8,3,스타벅스 종로구청점,4.0
여,40.0,2,6,2,3,2,6,2,6,8,3,조계사,4.0
남,20.0,3,2,5,3,1,3,5,6,3,22,가락시장,5.0
남,20.0,3,2,5,3,1,3,5,6,3,22,동서울 대학교,4.0
남,20.0,3,2,5,3,1,3,5,6,3,22,양평 팰리스 펜션,5.0
남,20.0,3,2,5,3,1,3,5,6,3,22,레펠,4.0
남,20.0,3,2,5,3,1,3,5,6,3,22,성남 볼링센터,4.0
남,20.0,3,2,5,3,1,3,5,6,3,22,동동 국숫집,5.0
여,20.0,2,3,7,3,3,3,6,7,7,6,수원역,4.0
여,20.0,2,3,7,3,3,3,6,7,7,6,영등포역,4.0
여,20.0,2,3,7,3,3,3,6,7,7,6,ALT.1 더 현대 서울 현대백화점,5.0
여,20.0,2,3,7,3,3,3,6,7,7,6,판다 익스프레스 여의도 IFC 몰점,3.0
여,20.0,2,3,7,3,3,3,6,7,7,6,마호가니 커피 여의도점,3.0
여,20.0,2,3,7,3,3,3,6,7,7,6,더 현대 서울,4.0
여,20.0,2,3,7,3,3,3,6,7,7,6,여의도 한강공원,5.0
여,20.0,2,3,7,3,3,3,6,7,7,6,여의나루역 5호선,4.0
여,20.0,2,3,7,3,3,3,6,7,7,6,수원역 1호선,5.0
여,20.0,3,3,3,3,3,6,3,3,1,3,경복궁역 3호선,3.0
여,20.0,3,3,3,3,3,6,3,3,1,3,한복남 경복궁점,4.0
여,20.0,3,3,3,3,3,6,3,3,1,3,경복궁,5.0
여,20.0,3,3,3,3,3,6,3,3,1,3,국립고궁박물관,5.0
여,20.0,3,3,3,3,3,6,3,3,1,3,한복남 경복궁점,3.0
여,20.0,3,3,3,3,3,6,3,3,1,3,경복궁역 3호선,4.0
여,20.0,3,2,3,3,4,4,3,5,7,3,북수원 스파 플렉스,4.0
여,20.0,3,2,3,3,4,4,3,5,7,3,팔달산,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,수원 화성 서장대,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,수원 화성 화서문,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,수원시립미술관,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,킵댓 본점,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,콜마 키친,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,모티프,4.0
여,20.0,3,2,3,3,4,4,3,5,7,3,무니 버스,4.0
여,20.0,3,2,3,3,4,4,3,5,7,3,탭,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,무니 버스 2호점,3.0
여,20.0,3,2,3,3,4,4,3,5,7,3,장안문,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,쏠 스트리트,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,일월 수목원,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,동장대,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,화성 관광열차 안내소 연무대 매표소,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,플라잉 수원,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,창룡문,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,카자 구루메,3.0
여,20.0,3,2,3,3,4,4,3,5,7,3,팜투하녹,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,브로콜리 숲,4.0
여,20.0,3,2,3,3,4,4,3,5,7,3,지동 슈퍼,3.0
여,20.0,3,2,3,3,4,4,3,5,7,3,방화수류정,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,수원 화성 화홍문,5.0
여,20.0,3,2,3,3,4,4,3,5,7,3,정지영커피로스터즈 행궁 본점,4.0
여,20.0,3,2,3,3,4,4,3,5,7,3,화성행궁,5.0
여,30.0,4,4,2,3,2,3,1,3,1,1,정읍역,5.0
여,30.0,4,4,2,3,2,3,1,3,1,1,용산역,5.0
여,30.0,4,4,2,3,2,3,1,3,1,1,니커보커 베이글,4.0
